wind_speed,wind_dir,grade,speed_limit
8.14266,45.31061,0.00911,80
19.06425,162.92169,0.00847,80
16.66705,107.40937,0.00792,80
11.8766,125.54149,0.00146,80
14.71205,238.76145,0.00325,80
2.24505,123.96396,0.01514,80
9.77628,39.89484,0.00084,80
11.52483,240.66055,0.00631,80
20.36343,79.15361,0.00735,80
9.63367,151.10869,0.01531,80
15.91983,43.76868,0.00839,80
18.95589,266.06626,0.00384,80
26.33875,184.90773,0.00642,80
11.36215,55.45406,0.01471,80
5.8266,14.28919,0.01009,80
22.73741,130.13417,0.00785,80
7.957,33.75569,0.0014,80
17.7554,1.30103,0.0156,80
7.97517,12.14956,0.0007,80
8.30392,40.73517,0.0049,80
8.14172,3.18146,0.00077,80
10.48057,24.45234,0.01136,80
13.5079,159.09483,0.01225,80
7.85147,57.85892,0.00928,80
13.19368,75.49334,0.006,80
3.66794,113.59317,0.01022,80
13.62993,52.38466,0.00478,80
1.43856,144.1628,0.00094,80
4.4389,122.6086,0.0105,80
15.66992,72.19889,0.00027,80
7.62937,95.99383,0.00779,80
15.3485,2.51478,0.00261,80
7.07383,105.96283,0.00385,80
6.46189,107.30247,0.00847,80
6.74897,78.49589,0.00169,80
7.62914,80.23854,0.00547,80
10.5785,9.96683,0.01311,80
7.96824,24.49338,0.01185,80
15.25148,127.18,0.00593,80
17.12984,36.3192,0.01005,80
9.42319,78.67529,0.00265,80
13.28921,76.87008,0.01381,80
9.38573,27.57768,0.00441,80
21.80419,2.31744,0.00134,80
14.38659,130.8463,0.00984,80
22.50813,68.02783,0.01393,80
17.02536,29.82329,0.00853,80
13.43988,126.03415,0.0171,80
3.39419,22.16593,0.00682,80
8.99626,14.25373,0.01758,80
20.09045,69.73259,0.00606,80
7.5305,28.25458,0.00614,80
19.8648,72.38556,0.0084,80
14.38624,8.97423,0.00567,80
12.0593,6.74555,0.00843,80
10.32611,21.57263,0.01282,80
14.88131,132.00555,0.0103,80
12.24901,38.19152,0.0111,80
15.15554,28.99508,0.0056,80
8.59801,90.53652,0.00568,80
17.18117,32.69286,0.00936,80
7.14154,269.7415,0.00186,80
0.48676,14.68459,0.00243,80
14.83483,35.30474,0.00492,80
17.74105,90.26782,0.00665,80
12.40831,268.28873,0.00148,80
5.15326,14.97865,0.0102,80
6.01092,12.66463,0.00433,80
9.65403,70.08858,0.00536,80
19.11058,237.78302,0.00148,80
11.82237,35.90593,0.00222,80
19.83272,40.74243,0.00323,110
29.71329,167.93482,0.00015,110
7.6718,69.95506,0.00865,110
16.51364,78.84518,0.01846,110
19.21666,41.58639,0.01396,110
4.32625,106.11346,0.00566,110
5.71132,176.67814,0.00148,110
21.47003,36.04552,0.00133,110
14.75089,8.33156,0.00634,110
7.06154,120.12935,6e-05,110
4.87727,98.385,0.00702,110
9.24742,43.54013,0.02031,110
15.79433,198.44156,0.01604,110
17.70631,57.01959,0.01421,110
22.8753,189.85053,0.00091,110
18.69109,145.45543,0.00804,110
8.032,52.05572,0.00569,110
9.71179,71.30393,0.00566,110
22.20408,115.20085,0.00395,110
9.2153,5.4104,0.01148,110
11.52975,114.99287,0.01481,110
13.04656,165.39468,0.01104,110
8.22029,138.99923,0.00656,110
12.67902,197.82197,0.00712,110
15.7301,114.45706,0.00023,110
18.41348,288.79737,0.00682,110
18.08761,100.77995,0.00452,110
17.6469,93.20477,0.00084,110
9.63982,63.2799,0.01673,110
21.32107,88.26724,0,110
19.58195,124.93614,0.00745,110
13.59547,143.9519,0.00248,110
12.69327,81.74078,0.00378,110
2.54848,46.51803,0.00222,110
19.08727,65.16468,0.00382,110
10.08802,24.60772,0.00109,110
2.49154,153.47889,0.01883,110
29.95299,96.25452,0.00724,110
12.57026,32.81379,0.00318,110
20.36715,62.64341,0.01026,110
5.10722,17.11162,0.00104,110
7.805,2.73626,0.01372,110
14.75477,107.20725,0.00368,110
0.29133,47.11738,0.004,110
5.4447,115.21796,0.01332,110
22.74731,84.32957,0.00705,110
15.81343,86.98342,0.00229,110
10.32054,10.95875,0.00875,110
9.73645,136.2936,0.00112,110
0.90554,29.35137,0.01704,110
4.23473,13.17053,0.01271,110
18.06852,194.76455,0.0062,110
4.45233,9.96854,0.00139,110
5.69055,175.35246,0.00698,110
11.51349,72.02288,0.00874,110
17.57172,71.94196,0.00289,110
15.39126,136.60929,0.00457,110
16.82732,194.58724,0.01247,110
9.59234,321.83454,0.01278,110
21.51937,1.28381,0.00234,110
10.84864,84.91543,0.0059,110
28.2685,108.53682,0.01255,110
14.94422,152.8337,0.01447,110
18.09738,61.43666,0.00099,110
3.75989,125.37754,0.01342,110
0.77765,32.69459,0.00822,110
1.04103,137.69946,0.00321,110
5.55473,28.50157,0.00063,110
10.09391,117.24183,0.00231,110
13.00317,19.86142,0.01847,110
15.84883,4.17683,0.0104,110
17.25094,23.62838,0.0019,110
13.20752,149.15215,0.01405,110
9.21034,51.56589,0.00653,110
27.86587,30.37151,0.005,110
19.75242,57.88186,0.00184,110
15.34212,124.01823,0.00492,110
0.6167,178.7659,0.01745,110
19.54273,48.65515,0.00011,110
4.73036,138.71083,0.00166,110
11.59416,197.15221,0.00424,110
15.9663,154.24307,0.00094,110
20.43016,117.90051,0.00396,110
2.59863,163.89984,0.00395,110
18.34616,113.01505,0.00545,110
3.33264,57.10552,0.01228,110
10.5995,80.67636,0.00538,110
3.81386,99.12698,0.00967,110
10.61435,161.7923,0.00601,110
22.37839,146.04966,0.01121,110
15.23806,197.19863,0.00123,110
5.80648,34.71986,0.00115,110
9.19475,168.53179,6e-05,110
27.51964,153.92414,0.01172,110
12.9428,28.71915,0.00125,110
1.39276,58.40588,0.0129,110
13.31792,52.4979,0.00838,110
4.45461,7.44997,0.0213,110
6.60697,22.58297,0.00155,110
16.98687,122.13044,0.00916,110
8.65089,112.61859,0.00209,110
15.74805,246.22181,0.01624,110
21.69126,80.06064,0.00479,110
20.41127,218.51032,0.00657,110
17.91006,113.13919,0.00641,110
7.5386,51.25981,0.01987,110
19.14949,240.92176,0.00233,110
19.50627,72.25521,0.00932,110
7.58091,149.00287,0.00197,110
13.8862,53.16458,0.01598,110
16.01776,7.78394,0.00623,110
28.82193,15.17094,0.00124,110
13.11115,107.67133,0.00744,110
11.75049,86.59971,0.01001,110
14.36742,88.1319,0.0024,110
17.45059,205.88422,0.00016,110
7.7577,43.08173,0.00518,110
6.77048,2.8797,0.00498,110
16.99052,221.52509,0.00682,110
23.23078,77.70923,4e-05,110
18.24784,139.83715,0.00995,80
13.23709,123.74312,0.00342,80
3.12682,112.96702,0.00296,80
7.60491,119.13896,0.00895,80
13.30681,48.33563,0.00259,80
18.24306,58.27935,0.00915,80
16.88938,229.76846,0.0126,80
11.82875,69.06316,0.00875,80
19.05413,39.24404,0.00644,80
22.2055,8.76805,0.00441,80
28.21423,178.40871,0.00586,80
7.48427,9.98263,0.00877,80
4.74024,24.24779,7e-05,80
16.02842,48.7054,0.01491,80
6.08166,35.3639,0.01973,80
14.00134,141.22542,0.01441,80
2.61124,144.05179,0.003,80
18.88844,49.21885,0.0054,80
9.75288,118.94885,0.00161,80
7.78405,55.51698,0.00397,80
7.75445,12.19834,0.00457,80
27.62406,50.38224,0.0115,80
10.98437,8.264,0.01835,80
2.53875,248.11469,0.0123,80
15.14806,114.53606,0.00816,80
26.12498,28.32955,0.00034,80
14.36484,98.99168,0.00276,80
5.69593,71.83512,0.00354,80
10.64728,69.47395,0.01278,80
19.88656,2.72145,0.00741,80
23.83121,65.03743,0.00733,80
14.10549,277.45424,0.00887,80
4.13275,191.78476,0.00255,80
7.93116,150.28077,0.00835,80
6.0989,170.31023,0.00185,80
15.73762,166.78584,0.0074,80
2.23865,49.81396,0.01352,80
7.73834,236.21823,0.00623,80
1.28079,109.74524,0.00256,80
14.51808,158.0139,0.00985,80
12.29993,88.14908,0.00695,80
14.96423,30.10565,0.01056,80
15.53738,32.73144,0.01265,80
23.69805,50.98919,0.00791,80
3.16137,165.87812,0.00403,80
7.46969,121.20446,0.00214,80
10.89333,101.03666,0.00279,80
10.38942,182.58654,0.01073,80
10.80792,40.04943,0.00943,80
10.27256,174.4022,0.00818,80
12.07437,81.22431,0.01781,80
22.01536,53.21182,0.00347,80
19.39778,219.53417,0.0057,80
11.38041,36.39627,0.00845,80
15.09126,114.60364,0.002,80
19.6309,136.46208,0.00465,80
17.02888,81.93184,0.00482,80
17.18316,109.56773,0.00939,80
11.89071,152.21926,0.01237,80
4.20942,17.72499,0.00207,80
18.04886,3.80166,0.00645,80
21.97932,29.47442,0.01816,80
8.42259,68.40645,0.00205,80
1.54069,313.67487,0.00501,80
14.20709,51.32103,0.00252,80
13.19409,36.34839,0.01537,80
16.52027,76.15773,0.00379,80
11.91272,18.17245,0.00874,80
4.27378,0.37714,0.00124,80
2.65342,265.93224,0.01762,80
23.3389,139.77739,0.00307,80
6.07762,100.73016,0.00765,80
9.33101,59.26476,0.00671,80
14.61638,59.1513,0.01681,80
10.3417,3.09569,6e-05,80
5.70719,166.52604,0.01614,80
24.1242,69.15715,0.00158,80
11.27615,69.40982,0.00919,80
13.06116,44.57399,0.00513,80
11.21653,29.74398,0.00061,80
13.16606,237.73177,0.01073,80
13.50661,98.15491,0.0073,80
12.35146,201.00908,0.00179,80
18.67392,150.04325,0.01375,80
9.96617,65.65528,0.00178,80
9.20083,8.86036,0.00438,80
19.22893,21.27434,0.00104,80
15.6521,14.50638,0.00634,80
18.95363,62.22275,0.00856,80
12.23795,82.80934,0.00614,80
19.14339,89.89371,0.00783,80
14.95393,245.18992,0.00262,80
9.13148,150.18968,0.00638,80
13.37591,18.0622,0.00802,80
3.12894,30.30611,0.00226,80
17.63115,209.84964,0.00449,80
5.64169,72.23586,0.00465,80
4.29344,74.38306,0.01157,80
16.14162,161.94791,0.01569,80
13.96944,63.98405,0.006,80
7.22159,18.30232,0.01616,80
28.86878,123.94662,0.01239,80
