wind_speed,wind_dir,grade,speed_limit
15.44626,171.25832,-0.00178,130
12.50063,265.2803,-0.00955,130
8.09161,262.67119,0.00412,130
17.21041,193.62692,-0.00273,130
3.64482,132.26563,-0.00554,130
10.63777,46.78937,0.01705,130
19.4719,44.45549,0.00976,130
12.214,54.6267,-0.01125,130
20.16292,182.23936,-0.00051,130
14.76361,214.78911,0.00051,130
13.82294,160.36104,-0.01054,130
1.46819,179.3581,0.00244,130
12.17378,113.09138,0.00138,130
12.32197,260.68558,-0.01382,130
16.37928,270.15219,0.00475,130
17.60087,239.04507,0.01737,130
16.14445,188.80518,-0.00056,130
10.98713,112.87454,-6e-05,130
16.96653,136.46762,0.00362,130
9.38483,36.08142,-0.0108,130
2.30247,237.92079,-0.00225,130
15.52125,297.19051,0.00833,130
2.85326,197.21641,-0.01036,130
4.04887,196.57259,-0.00855,130
11.31132,236.07921,0.01173,130
8.62948,266.91406,0.00625,130
15.64038,84.09725,0.00408,130
16.00671,29.60702,0.0109,130
22.73498,87.08821,-0.00504,130
18.441,31.69658,-0.0087,130
7.96503,99.19355,0.00891,130
13.63313,176.35154,0.00052,130
12.9269,130.26498,-0.01097,130
13.21748,111.86922,0.00222,130
6.45177,280.37805,0.00449,130
5.40075,5.61070000000001,0.00336,130
6.56143,28.09033,0.01627,130
14.54508,168.25621,0.00795,130
18.68955,67.86464,-0.00806,130
18.0015,152.52604,0.00302,130
17.61527,61.6926,0.00724,130
13.11709,157.93755,-0.00433,130
13.29559,179.51418,-0.00067,130
18.62273,93.06,0.00143,130
11.17233,164.842,-0.00263,130
16.26978,258.00654,0.01174,130
15.02088,217.1987,0.01834,130
10.95502,167.45609,0.00266,130
0.59775,229.80801,0.00046,130
14.74775,202.66457,0.00674,130
12.91587,54.29219,0.00138,130
1.57124,279.21099,0.00207,130
7.56015,135.33402,0.00367,130
7.04604,224.7015,-0.00513,130
17.37905,158.60845,0.00051,130
7.78869,340.54477,0.01577,130
13.52261,130.48555,0.0132,130
13.34401,297.76774,0.00636,130
14.86957,266.84313,0.00646,130
24.82317,173.16415,0.00281,130
24.27257,240.03909,0.00338,130
8.32443,233.11422,0.00757,130
6.24919,236.76257,0.00021,130
20.67232,145.63136,-0.00523,130
3.92864,129.5078,0.00378,130
19.30012,116.69577,0.01182,130
10.04469,202.69199,0.01283,130
22.81417,259.04458,0.01083,130
31.99678,162.42519,0.00491,130
1.33493,134.87692,0.00262,130
7.71338,237.82024,0.00681,130
25.22326,297.98458,0.0062,130
17.18274,192.35662,-0.00036,130
15.36739,216.92555,-0.00364,130
18.4349,191.71073,0.00066,130
11.27941,79.16266,0.00976,130
18.82822,302.2346,0.01379,130
9.07099,194.0198,0.00925,130
8.44776,4.95924000000002,0.00482,130
17.91914,131.87417,0.00374,130
10.04206,207.52128,0.00475,130
15.45537,37.67572,0.00629,130
19.36554,134.94956,0.00033,130
7.08351,218.84307,-0.00722,130
6.31632,255.3632,-0.00098,130
2.94486,138.50918,0.00861,130
8.45369,247.63321,0.00921,130
11.56662,29.34085,0.0091,130
15.96584,109.81385,0.00565,130
21.87777,299.48146,-0.00082,130
3.07058,253.47666,0.00453,130
5.95779,106.72264,0.00772,130
9.79839,79.52873,-0.0049,130
7.13351,34.36855,-0.00861,130
16.42535,149.87324,-0.00071,130
12.35291,143.10659,0.00076,130
10.79386,236.42113,0.00655,130
12.69771,137.31261,0.01143,130
17.86115,127.82947,-0.0009,130
18.65211,149.27495,-0.00355,130
29.49655,200.54884,0.00805,130
15.18797,295.52203,0.0014,130
10.02681,179.55134,-0.00861,130
11.75893,5.79172,-0.00474,130
20.3994,165.21995,-0.00851,130
5.17644,353.49614,-0.00656,130
22.81022,344.25107,0.01033,130
21.52813,87.17086,0.00532,130
13.34435,57.8876,-0.00822,130
15.64196,229.89016,0.00171,130
9.89215,31.50005,0.00352,130
5.61237,229.23469,-0.00706,130
13.08511,122.89937,-0.00269,130
21.18028,85.96387,-0.00798,130
16.15737,225.28368,-0.02012,130
14.30153,64.90699,-0.00314,130
23.73921,224.25652,0.00788,130
9.88397,114.88592,-0.00683,130
18.19826,180.15894,-0.00406,130
10.61244,132.97079,0.0024,130
19.88779,179.28443,-0.00898,130
5.53344,253.84473,-0.00346,130
6.91423,99.81518,0.00097,130
1.33862,314.86295,-0.02087,130
26.28032,145.73805,-0.01959,130
11.94528,126.50816,0.00042,130
17.19924,142.76378,-0.0062,130
13.66829,112.48087,-0.0078,130
22.68782,208.27129,0.0028,130
23.80929,155.47199,-0.00992,130
11.49942,205.46433,-0.01149,130
17.52802,123.67151,0.00581,130
11.92382,206.9554,-0.00907,130
7.12518,96.11087,-0.02532,130
15.8138,53.54031,-0.01035,130
5.64292,27.93425,-0.01005,130
9.11106,240.06015,-0.01436,130
16.94452,247.84582,0.00232,130
13.64926,216.58596,-0.00426,130
12.74824,36.33754,-0.01909,130
17.47557,128.91242,-0.00057,130
12.72529,244.82811,0.0022,130
26.48457,265.06502,-0.01874,130
6.91652,198.54832,-0.0142,130
9.63058,113.0783,-0.01215,130
9.50138,195.49529,-0.02317,130
11.22139,95.3675,-0.00587,130
18.84886,70.25839,0.00329,130
14.78442,153.84955,-0.01719,130
11.29139,186.56742,-0.01112,130
7.38476,273.61602,0.00382,130
17.41017,115.19132,-0.01002,130
25.08584,278.06125,-0.01123,130
5.91508,204.01819,-0.00633,130
2.26988,211.08137,-0.02471,130
8.81981,316.46433,-0.01987,130
18.86031,33.65713,0.00242,130
12.48491,66.0348,-0.00867,130
2.39507,144.41749,-0.01545,130
12.34066,14.58746,-0.00026,130
21.06544,98.02729,-0.00608,130
10.93655,248.52485,-0.00968,130
2.33317,197.78281,0.00237,130
7.34684,166.19261,-0.01313,130
6.78016,247.42956,-0.027,130
17.98643,127.61113,-0.00756,130
3.71821,189.58155,-0.00403,130
6.01488,96.48041,-0.01351,130
27.23933,0.599620000000016,-0.00259,130
21.71068,179.78589,-0.00359,130
7.02889,120.91126,-0.01205,130
21.48401,108.26172,0.00354,130
15.18947,278.00158,0.00316,130
12.93695,199.44663,-0.01884,130
7.4604,130.069,-0.01493,130
16.75802,278.56757,-0.0061,130
7.03174,163.66456,-0.01237,130
1.32388,299.83471,-0.00368,130
6.83804,90.39706,0.00137,130
15.16859,197.86235,-0.01163,130
6.67081,321.99094,-0.0036,130
1.39757,236.54489,0.01015,130
21.56077,129.97309,-0.00293,130
15.27451,277.15981,-0.01062,130
16.72026,163.47611,-0.0067,130
15.96376,13.27718,-0.01304,130
14.16623,120.67053,-0.00801,130
0.95663,114.72939,0.00452,130
9.79068,140.35078,-0.00451,130
10.53185,147.74838,-0.00877,130
15.19067,221.4442,0.00525,130
27.01378,53.3249,0.00617,130
15.70656,311.40705,-1e-05,130
19.82165,212.18459,6e-05,130
8.44313,106.01959,-0.00889,130
1.52057,139.36845,-0.01274,130
22.72877,12.88727,0.00035,130
18.25777,198.21344,0.00246,130
5.60165,185.09131,-0.00533,130
0.24913,200.34421,-0.00104,130
10.84612,85.59387,0.00432,130
17.85216,109.64495,0.00519,130
22.93202,130.53143,0.00838,130
21.59289,119.96551,0.00204,130
16.41834,187.29181,-0.00941,130
15.12049,79.4814,-0.00648,130
14.62187,155.27689,0.00111,130
15.7935,72.18973,0.00062,130
4.65736,272.06175,-0.00047,130
15.50339,138.64124,-5e-05,130
11.87413,163.38816,0.0024,130
11.55318,218.27941,0.00936,130
5.77216,183.05747,0.0109,130
10.41283,224.50924,0.00248,130
22.96607,155.93927,-0.00501,130
22.77968,212.03719,-0.00501,130
5.15382,95.06134,9e-05,130
16.42481,337.10091,0.00311,130
25.80078,163.63262,0,130
16.8529,83.37652,-0.00111,130
3.78522,199.78144,0.00413,130
9.83052,174.59186,0.00924,130
7.60679,290.69071,0.01128,130
10.06371,1.11038,0.0063,130
13.10193,261.92318,-0.00455,130
11.24297,305.44595,-0.00525,130
7.37703,270.10271,0.00249,130
15.69855,200.87006,0.00154,130
6.24601,338.92709,-0.00123,130
22.44405,215.11721,0.00124,130
19.77959,236.33399,0.00137,130
13.70743,191.1838,0.00715,130
4.02147,248.43238,0.01531,130
12.75114,282.84014,0.00539,130
14.42072,179.30102,-0.00603,130
12.24123,109.58954,-0.00091,130
14.00898,207.94109,0.00016,130
17.31261,186.44173,-0.00242,130
18.4811,217.5473,0.00284,130
8.76049,50.92247,-0.00129,130
8.98821,221.2345,-0.00471,130
22.54702,274.08219,0.01103,130
19.06067,144.50225,0.01447,130
23.81709,110.88584,0.00012,130
15.30365,51.85311,-0.00045,130
2.05588,206.39815,-0.00056,130
11.14203,75.17049,-0.00756,130
13.30711,44.9613,0.00152,130
15.48055,229.40799,0.00384,130
9.92138,188.41457,-0.01071,130
30.39228,304.93091,-0.00254,130
24.9535,161.49044,0.01293,130
29.69542,312.77042,0.00502,130
16.59929,261.83219,0.00322,130
7.18026,193.99297,0.00504,130
8.40669,202.29592,-0.00997,130
14.46228,240.31812,-0.00691,130
7.94861,240.98442,0.00753,130
12.19942,305.61342,-0.00614,130
11.62612,151.16034,-0.01254,130
23.44991,139.81642,0.00386,130
9.81513,217.37125,0.00265,130
7.58346,98.93136,0.00169,130
3.20762,196.46473,0.01285,130
4.1292,228.45649,-0.00203,130
12.67381,288.74896,-0.01469,130
8.2403,24.9766,0.00291,130
11.10841,357.11688,0.00111,130
23.13464,106.45213,-0.01352,130
9.21005,107.4815,-0.00297,130
13.79393,126.81598,-0.00172,130
5.3502,66.40219,-0.00774,130
26.18977,197.609,0.01139,130
16.266,279.31552,0.0115,130
17.12408,169.84287,-0.01184,130
13.9384,148.72256,-0.00464,130
13.95664,66.38155,0.00377,130
9.78805,94.57155,-0.01065,130
14.70945,56.80375,-0.00512,130
17.73581,291.3818,-6e-05,130
15.09151,12.33361,-0.01541,130
1.5771,32.5047,-0.00229,130
2.13646,81.40582,0.01686,130
0.88768,166.40845,-0.00061,130
9.1371,266.60487,-0.00617,130
21.72737,42.22167,0.00443,130
12.18865,321.64209,-0.00796,130
7.58468,256.91648,-0.00784,130
4.83195,138.0322,0.00562,130
26.3157,160.04526,-0.01122,130
5.34249,271.95648,-0.01631,130
20.95379,226.0115,0.00851,130
4.70486,109.89529,0.007,130
6.14246,110.01052,-0.00246,130
12.39552,95.76799,0.00787,130
24.4585,273.77066,-0.00193,130
24.67243,246.77655,-0.01197,130
12.09587,188.37027,0.00624,130
18.5121,231.94969,0.00149,130
10.60804,196.69241,-0.01764,130
20.92706,110.46198,-0.00369,130
1.54331,145.55875,0.00536,130
7.19308,219.30246,-0.00165,130
5.99751,56.97809,0.01058,130
25.67024,113.82351,0.00957,130
17.94594,163.48799,-0.01016,130
34.5374,225.81957,0.00013,130
29.48006,137.10989,0.01037,130
3.51084,322.69762,-0.00737,130
14.13563,186.33539,-0.00752,130
19.92977,326.53264,0.0016,130
29.83999,58.70635,-0.00536,130
18.55755,202.62072,0.00554,130
13.23997,199.31209,0.0188,130
18.52736,112.40526,0.00136,130
18.27134,167.75428,-0.00352,130
17.50867,238.73231,0.01044,130
3.65426,49.74207,0.00309,130
12.84032,271.77009,-0.0028,130
7.66764,59.88564,0.00374,130
11.28619,226.76415,-0.00554,130
8.55832,216.01742,-0.00481,130
20.12269,75.84981,0.0161,130
10.60158,130.70809,0.0138,130
3.90423,240.564,0.00188,130
9.38339,298.68701,0.00871,130
14.9003,219.84233,0.00781,130
22.60205,164.37461,0.00218,130
18.14864,184.95768,0.00924,130
32.07774,170.61043,0.00287,130
9.54576,230.60819,-0.00872,130
13.17632,4.91463,0.00435,130
6.89485,21.8754,0.01535,130
22.05965,14.23305,0.01004,130
14.79309,23.44966,0.0115,130
12.595,99.71475,0.01098,130
14.86727,8.68326999999999,0.00437,130
7.02596,320.48032,0.01068,130
13.04618,219.64165,0.01304,130
6.96226,282.81985,-0.00043,130
8.65545,130.26883,-0.00259,130
22.71366,339.50852,0.00687,130
12.50944,137.98799,0.01051,130
14.40457,69.89829,0.01462,130
11.03181,87.75557,0.01578,130
11.72766,46.00295,0.0081,130
2.60296,211.85204,0.00844,130
25.71316,233.79612,0.01535,130
13.43379,3.19917,0.01125,130
9.8467,138.9096,0.00297,130
17.73436,173.11195,0.00101,130
9.88813,254.42092,0.00359,130
8.71132,205.27881,0.01111,130
24.41584,13.20522,0.01719,130
12.55896,2.91179,0.01404,130
4.00584,190.15257,0.00959,130
21.42917,120.81843,0.01109,130
5.63841,201.94761,0.01431,130
15.72141,220.12814,0.01319,130
24.04342,143.30495,0.00544,130
9.38366,6.51856,-0.00054,130
19.02994,255.3638,0.00354,130
2.14794,167.91373,0.01068,130
9.92998,184.27233,0.01462,130
12.60675,189.52742,0.01494,130
11.2385,175.134,0.00984,130
10.17836,207.21721,0.00877,130
27.55693,205.46666,0.01593,130
11.25515,180.49682,0.01385,130
19.09522,259.55191,0.00319,130
31.63265,172.35661,0.001,130
4.63472,61.32857,0.00226,130
24.28673,154.44296,0.00523,130
12.55967,105.55191,0.0152,130
15.94966,327.74334,0.01439,130
11.12559,163.06051,0.00447,130
17.46682,169.44201,0.01001,130
20.98598,87.11385,0.0164,130
10.01473,107.99798,0.00836,130
15.25621,248.17611,0.00511,130
23.48997,151.49775,0.00224,130
12.60334,195.60556,-0.00583,130
9.20783,208.76792,0.00418,130
29.39915,190.93883,0.01614,130
13.31395,83.41286,0.00584,130
15.8609,126.61237,0.00337,130
7.59524,203.65724,0.01274,130
21.22974,156.73721,0.00797,130
8.05114,251.9876,0.00695,130
21.97561,152.84347,0.01025,130
18.38381,99.03754,-0.00592,130
28.16573,254.82378,-0.01024,130
18.61911,151.45046,0.00809,130
9.26537,283.77017,0.00691,130
1.44321,126.53739,-0.00033,130
19.83237,300.6941,0.0089,130
11.34637,162.75463,0.005,130
23.04197,133.18001,0.00043,130
8.45804,273.97354,0.01408,130
17.19421,175.69281,0.0053,130
4.19831,51.10803,-0.01469,130
14.315,12.32953,-0.0041,130
11.82446,261.43224,0.00268,130
10.01942,333.25742,-0.00517,130
21.93789,182.30687,0.0053,130
15.35863,152.23481,0.00616,130
12.27892,18.77472,-0.008,130
8.99769,180.99592,0.00572,130
25.06796,198.42186,0.01471,130
6.0566,275.41224,-0.00707,130
11.80873,148.24663,-0.00972,130
11.24166,170.01745,-0.00195,130
1.02135,186.13919,-0.01228,130
0.59077,301.47067,-0.0036,130
5.1156,159.71323,0.00936,130
18.05509,239.13533,-0.00834,130
16.28046,24.84409,-0.00807,130
13.01579,207.24262,0.01225,130
14.94353,128.82551,0.00191,130
2.95109,124.45096,-0.00761,130
11.3606,84.66791,-0.00017,130
0.85378,169.878,-0.01402,130
11.75744,245.73715,-0.01709,130
23.893,66.22103,0.00554,130
10.48484,158.469,-0.00154,130
2.56765,232.2371,-0.01524,130
15.1163,80.67169,0.00211,130
25.03205,216.67678,0.00381,130
8.84088,183.28002,-0.00612,130
20.7043,217.16758,0.0047,130
13.17099,171.61156,-0.00452,130
13.25258,165.45363,-0.02406,130
5.1451,104.47903,-0.00681,130
19.53379,60.67724,0.0022,130
10.34236,236.3466,-0.01373,130
21.23417,113.37315,-0.00579,130
15.11819,176.58453,0.00171,130
3.56132,83.18391,-0.00921,130
15.56224,286.47515,0.00283,130
9.21492,63.66079,0.009,130
17.20609,246.03551,-0.01613,130
10.19495,195.09613,-0.01675,130
1.04051,89.10487,-0.00142,130
16.79264,260.89507,-0.01091,130
6.54281,358.69875,-0.00938,130
19.73947,249.46758,0.00171,130
13.76636,55.51976,-0.0107,130
5.15699,190.65691,-0.00723,130
9.7049,132.18696,0.01282,130
22.09329,297.03632,-0.00018,130
7.20769,196.83623,-0.01447,130
4.81478,108.67549,-0.00506,130
10.15676,187.98541,-0.01007,130
10.88585,114.64859,-0.0131,130
23.73479,196.43102,0.002,130
7.53661,149.98535,-0.00514,130
5.21751,183.30491,-0.01509,130
19.03437,241.60784,0.00391,130
15.25307,42.5695,0.00875,130
11.0018,188.3685,-0.00431,130
9.94807,285.80279,-0.00169,130
18.87617,194.91801,-0.00607,130
6.15359,45.81689,-0.01632,130
9.48168,342.62765,-0.00285,130
12.73059,112.64417,0.00216,130
3.02899,188.71448,-0.01247,130
14.10217,188.68346,-0.00658,130
13.45782,135.06632,0.00549,130
25.8245,291.79275,0.00148,130
13.78858,294.39519,0.00436,130
23.08591,249.80376,0.00373,130
7.76452,143.20609,-0.01211,130
13.88565,156.71421,-0.01001,130
14.1335,78.33001,0.00234,130
8.24966,202.10956,-0.00438,130
10.13548,137.72893,-0.00833,130
12.14277,119.89521,-0.00118,130
10.35918,200.55164,-0.001,130
16.0036,246.29387,0.00409,130
20.6973,58.17269,0.01167,130
1.78292,231.15458,0.00048,130
16.49067,278.7684,-0.00955,130
19.15654,83.27288,-0.00315,130
15.85704,196.20119,-0.00119,130
13.08966,210.86326,-0.00396,130
16.93345,123.43277,-0.00241,130
24.70949,54.58513,-0.00445,130
22.42229,314.21503,-0.00235,130
12.43209,136.94923,0.00911,130
27.0226,152.65105,0.01058,130
11.50869,34.89242,0.00089,130
9.89602,133.48013,-0.00385,130
6.3648,314.83708,-0.00375,130
9.70866,73.37839,-0.00212,130
10.72364,162.12573,-0.00012,130
14.92479,248.83197,-0.00325,130
6.95739,149.3907,-0.00616,130
16.64272,198.55232,-0.00055,130
10.46568,212.78964,0.00778,130
22.10801,157.80278,0.01013,130
7.80884,110.79536,0.00419,130
14.08708,236.38219,-0.00372,130
19.50404,155.47407,-0.00382,110
6.72057,263.25361,-0.00026,110
4.97904,161.64758,-0.00137,110
7.85089,27.25146,-0.00366,110
11.62852,290.78297,-0.00543,110
22.94026,345.1056,-0.00382,110
15.54088,132.77356,0.00666,110
2.38939,129.99982,0.0117,110
14.16479,234.61049,0.00226,110
6.0797,179.79507,-0.0031,110
3.70995,233.73843,-0.00156,110
23.94505,158.65077,-0.00367,110
6.8783,186.08912,-0.00187,110
5.26248,112.77003,-0.0014,110
14.38172,6.56880000000001,-0.01038,110
12.21236,155.82274,-0.00644,110
13.60714,262.07255,0.00852,110
14.20085,29.30979,0.00683,110
31.03203,253.70252,0.00069,110
8.36348,44.37052,0.00144,110
2.46837,226.11961,-0.00594,110
7.35349,262.00925,-0.00692,110
18.49906,261.54765,0.00278,110
17.87918,186.7265,-0.00597,110
14.41271,6.39317,-0.01587,110
21.46062,141.80807,-0.00279,110
13.04003,47.9202,0.00322,110
24.92422,121.80805,5e-05,110
11.03613,82.08969,0.00649,110
16.89281,122.23003,-0.00083,110
21.92287,288.65824,-0.01338,110
15.51288,278.14841,-0.00138,110
13.88643,221.07958,0.00145,110
17.48971,183.80164,-0.01509,110
11.95193,247.25156,-0.01147,110
12.9386,206.18222,-0.00405,110
16.71685,196.75801,-0.00862,110
10.84317,43.93905,0.00356,110
4.43146,133.69864,0.00873,110
17.03013,127.15035,-0.01147,110
4.87137,166.01729,-0.01004,110
18.77602,109.67579,0.0028,110
15.23386,242.57541,-0.00981,110
19.72437,40.11934,-0.01344,110
3.27704,44.62798,-0.00597,110
4.35819,257.20625,-0.0168,110
15.36343,223.33176,-0.01062,110
15.01679,213.29637,0.01044,110
2.32054,289.20395,-0.00195,110
14.46982,148.88353,-0.01358,110
17.55718,233.45078,-0.00049,110
10.0672,250.29117,-0.00646,110
9.46952,100.291,-0.01416,110
19.28722,153.02541,-0.00273,110
11.87699,53.73422,-0.01395,110
22.39432,222.77251,-0.02486,110
7.29742,89.63327,-0.00122,110
9.59557,188.06158,0.00397,110
5.09498,277.37121,-0.01086,110
17.52032,314.0265,-0.00218,110
0.04542,237.04289,-0.00311,110
15.48192,163.07745,-0.01667,110
12.06397,330.17279,-0.00312,110
19.21188,115.13708,-0.00231,110
15.21613,67.44099,-0.02566,110
6.11622,170.61621,-0.01634,110
12.3351,246.36148,3e-05,110
3.87189,66.22206,-0.00942,110
7.40358,333.53769,-0.00301,110
11.78219,139.14915,0.00364,110
6.42878,181.27254,-0.01526,110
15.52301,59.40299,-0.01023,110
5.04684,227.59812,0.00557,110
14.73445,301.39043,-0.0135,110
12.11203,128.8033,-0.02146,110
17.09954,152.8205,-0.00682,110
11.13223,94.49472,-0.01218,110
9.3002,198.42619,-0.00881,110
13.98767,73.87939,0.00877,110
19.58258,180.81632,-0.0053,110
17.47492,287.49282,-0.01561,110
9.77433,193.16745,0.00334,110
8.67151,152.2788,-0.00086,110
15.38888,280.30907,-0.01537,110
16.89815,142.68021,-0.00715,110
5.86061,118.51025,-0.01205,110
16.75637,173.17588,-0.01811,110
21.14,221.32719,0.00398,110
14.51961,168.03144,0.00638,110
27.38224,200.53101,-0.01132,110
12.4081,40.31753,-0.00207,110
9.68818,165.60778,0.00426,110
14.90432,293.32033,-0.0074,110
16.17262,223.72212,-0.00207,110
5.97826,102.78593,-0.00327,110
17.33411,42.37112,-0.02016,110
9.34527,214.59396,-0.00844,110
10.62151,156.92092,0.00845,110
2.81069,179.09754,-0.00189,110
19.10978,161.9535,-0.00221,110
12.39097,123.51317,0.00563,110
19.77155,10.38332,-0.00289,110
15.547,249.57198,0.00043,110
9.36862,117.93876,0.00818,110
11.74537,118.8958,-0.00894,110
13.1308,152.13208,-0.01506,110
18.53521,203.76237,0.00078,110
9.65176,30.74588,0.00206,110
2.49687,149.87892,0.00097,110
27.7075,78.36424,0.00854,110
14.4936,198.48016,0.00177,110
1.61836,146.96627,-0.00103,110
11.45911,250.71075,0.01192,110
20.14674,109.78356,0.00695,110
12.05728,254.58216,-0.00756,110
20.53424,181.00919,-0.00447,110
9.84599,172.90364,-0.00095,110
4.21112,179.82397,0.00034,110
10.09385,154.08556,0.01014,110
8.18337,220.14924,0.00888,110
4.27899,218.83601,0.00036,110
13.25461,9.93230999999997,0.00774,110
19.77635,160.70814,0.01409,110
17.76538,228.05973,0.00642,110
23.35136,313.58279,0.00117,110
2.589,230.39659,-0.0017,110
17.77636,268.49968,-0.00336,110
8.69161,280.70726,0.00571,110
17.04383,3.53544,0.01248,110
10.0071,142.18652,0.0071,110
12.51556,101.74568,0.00539,110
29.31235,154.68278,0.01076,110
15.60105,79.29688,0.01329,110
18.64208,229.27446,0.01177,110
17.01988,122.41588,0.00535,110
11.20274,131.43952,-0.00209,110
15.94528,141.79969,-0.00045,110
5.4351,253.25179,0.00726,110
24.60497,141.14209,0.01127,110
16.02388,356.27172,0.00968,110
15.36641,282.80619,0.00692,110
9.84919,220.82534,0.01012,110
1.56301,217.29807,0.01621,110
11.6854,170.50011,0.01389,110
22.90574,325.40638,0.00621,110
12.38208,210.27061,0.00117,110
15.9527,221.77852,-0.00052,110
16.47789,61.95147,0.00566,110
18.51375,307.72668,0.01337,110
8.38081,328.20516,0.00892,110
2.93963,128.20829,0.00517,110
13.77371,176.58102,0.01278,110
11.47871,231.53879,0.01548,110
19.14186,28.06353,0.01263,110
12.8998,171.35459,0.01092,110
7.49235,190.44742,0.00091,110
24.14114,228.87918,-0.00402,110
13.20964,172.87947,0.00851,110
3.74906,145.71315,0.01178,110
16.63794,57.65218,0.00394,110
16.66814,133.7898,0.00836,110
8.01153,161.00826,0.01177,110
20.08476,59.60411,0.00956,110
6.31351,52.28838,0.01696,110
9.61146,210.1456,0.01256,110
22.55335,56.39225,-0.00529,110
0.56875,223.23534,-0.00104,110
4.77943,126.33605,0.00924,110
11.54852,81.71079,0.00294,110
7.30386,248.32098,0.00565,110
15.9671,305.96644,0.01044,110
17.74371,165.09418,0.00206,110
4.21889,195.70308,0.01028,110
16.6042,244.78148,0.02166,110
1.59176,188.85683,0.00438,110
7.78582,299.92962,-0.00484,110
11.32319,91.52186,0.00449,110
7.06527,74.97246,-0.00076,110
27.14158,119.25102,-1e-05,110
12.07345,297.39524,0.01185,110
17.40777,162.61878,0.00084,110
18.83237,108.66355,-0.00313,110
21.48362,141.53757,0.01752,110
15.71298,261.09319,0.01418,110
9.31307,86.48639,-0.00086,110
13.46668,73.90247,0.00458,110
3.11884,257.10989,-0.00173,110
4.15429,185.42833,-0.00966,110
14.30445,163.16714,0.00807,110
6.2853,276.44099,0.00684,110
28.57514,215.03167,-0.01016,110
0.8833,172.6889,0.00431,110
12.36114,259.03935,0.01457,110
9.37591,295.39428,0.00258,110
18.56884,153.47904,0.00788,110
7.83742,284.10873,0.00586,110
