wind_speed,wind_dir,grade,speed_limit
1.11322,122.47937,0.25375,110
6.235,196.8385,0.05866,110
15.55127,241.18752,0.06486,110
20.4009,39.90093,0.17204,110
7.37765,255.41218,0.06064,110
16.94576,172.48262,0.00277,110
9.35341,100.82885,0.18766,110
14.54369,302.36305,0.05336,110
22.24007,87.26516,0.138,110
13.4857,220.57586,0.13222,110
16.99165,270.95332,0.00965,110
20.98896,101.84671,0.07577,110
24.4422,70.02934,0.22692,110
18.27355,41.70235,0.13318,110
29.69729,164.53139,0.10685,110
26.01173,186.39334,0.11338,110
11.53979,87.47725,0.01958,110
3.47073,252.64714,0.071,110
24.50505,198.09826,0.05761,110
14.89177,269.25576,0.09952,110
0.75522,175.11085,0.18235,110
14.62592,176.75393,0.19657,110
4.32648,194.07696,0.10847,110
22.64318,276.36581,0.13768,110
4.7904,268.40811,0.05958,110
7.45361,107.57306,0.16828,110
15.91216,231.02933,0.03982,110
4.81185,174.78966,0.09242,110
23.84393,170.39085,0.08951,110
20.99434,114.31105,0.19727,110
15.14291,149.16666,0.10238,110
12.12756,191.10278,0.07961,110
0.10423,173.06787,0.07152,110
8.3047,135.03397,0.16122,110
19.84167,277.96601,0.20524,110
11.36054,235.47918,0.04957,110
15.82411,146.94356,0.12843,110
8.88118,197.46179,0.02129,110
25.01661,282.79965,0.03578,110
12.72238,166.95992,0.09175,110
5.66417,174.42488,0.07569,110
22.44944,6.27948,0.04523,110
3.67038,8.84575,0.27313,110
15.69183,197.50316,0.09173,110
11.26005,202.58259,0.00905,110
14.25865,251.6444,0.13444,110
10.52598,187.34375,0.06252,110
7.65674,116.91865,0.10424,110
7.73332,207.94314,0.16156,110
6.64205,264.58917,0.04186,110
15.48168,227.92747,0.0647,110
2.56501,176.81704,0.21262,110
16.79157,156.20027,0.0287,110
15.59261,200.07188,0.04584,110
10.37811,179.05208,0.16934,110
4.75484,186.94712,0.1743,110
19.22617,323.48524,0.06222,110
8.77274,137.99768,0.14412,110
11.49388,213.89249,0.02788,110
17.81362,147.49971,0.02911,110
20.97737,233.01064,0.06678,110
5.2637,225.62042,0.1109,110
32.38692,314.32,0.0091,110
8.60174,130.72828,0.19073,110
12.83718,170.96473,0.20187,110
22.12722,62.35763,0.03113,110
4.59017,77.48609,0.03146,110
15.52794,187.96751,0.12542,110
9.88607,274.98589,0.04054,110
23.70188,127.88553,0.01853,110
9.34987,126.16813,0.16919,110
30.16229,300.74444,0.10978,110
18.6497,198.28727,0.11747,110
4.88386,216.07878,0.14889,110
16.28267,276.32353,0.01064,110
13.77263,161.96295,0.01815,110
20.76538,219.56328,0.2391,110
13.28175,339.61594,0.05668,110
20.88634,305.7494,0.05131,110
13.04553,198.4306,0.09352,110
10.94977,243.78419,0.05955,110
17.62181,268.42311,0.02938,110
14.44822,178.0308,0.11361,110
9.53158,154.54556,0.05344,110
9.97754,164.10183,0.14384,110
24.56485,161.04609,0.19825,110
3.75233,230.21422,0.05885,110
7.28071,144.91713,0.05597,110
14.95775,164.30905,0.02985,110
7.88875,271.30923,0.11865,110
17.07549,78.76619,0.0465,110
11.65138,95.88673,0.08383,110
3.96967,93.25195,0.04171,110
2.41279,126.1542,0.1975,110
0.91905,171.88669,0.0656,110
8.29469,156.88884,0.11144,110
15.53701,132.19405,0.05235,110
25.56111,193.63521,0.09898,110
9.24529,309.8771,0.18991,110
4.14164,247.18551,0.08635,110
13.30032,198.6635,0.02511,110
18.04417,240.28782,0.01435,110
15.49037,130.94749,0.07598,110
9.52177,235.43813,0.04623,110
8.2013,200.91235,0.12363,110
11.16614,36.43993,0.08579,110
16.99538,295.51316,0.18435,110
3.81035,171.30014,0.09563,110
13.25368,348.43259,0.00792,110
16.26617,157.19235,0.02594,110
10.21723,133.35668,0.05664,110
2.51292,182.8124,0.05548,110
19.60863,206.44472,0.1268,110
8.91206,15.2636,0.01629,110
18.88279,297.89918,0.0792,110
7.5174,299.49441,0.16044,110
24.96954,87.14664,0.02653,110
12.24486,167.20609,0.09658,110
4.60304,180.32445,0.13044,110
1.18035,330.44449,0.10377,110
22.80766,265.17069,0.06465,110
13.1941,151.13027,0.11244,110
10.59317,229.48352,0.06575,110
10.41817,240.53424,0.00882,110
16.83219,104.36858,0.08946,110
0.36282,295.61581,0.07054,110
3.65644,172.43478,0.0445,110
19.42073,11.89101,0.1865,110
17.53918,143.06766,0.09614,110
8.6153,219.5864,0.03417,110
4.58154,36.23169,0.00552,110
2.14995,207.90372,0.03105,110
26.2989,180.86525,0.05982,110
9.24034,45.19288,0.04781,110
3.33681,208.37795,0.0963,110
17.9578,282.3586,0.09192,110
8.90751,132.74941,0.08392,110
12.74929,17.36719,0.10295,110
10.72838,39.86853,0.04179,110
20.43379,78.97837,0.03789,110
16.51515,216.35536,0.17847,110
3.18847,309.33015,0.01373,110
6.60779,107.00123,0.00628,110
4.85789,264.18026,0.03919,110
3.20915,321.69585,0.08881,110
16.05867,193.51399,0.03006,110
16.34135,114.42029,0.1396,110
17.68658,322.22338,0.02921,110
7.36824,138.88733,0.05392,110
3.54853,186.26808,0.1633,110
7.23107,67.82722,0.00744,110
9.96674,171.25228,0.06846,110
5.2316,228.37437,0.00754,110
9.98952,109.41489,0.05208,110
6.03666,175.13718,0.00076,110
15.26265,297.15944,0.08815,110
9.50834,268.71563,0.01413,110
0.80371,17.18537,0.10547,110
16.88495,197.79929,0.03978,110
6.16265,236.78556,0.11235,110
16.89294,331.17514,0.0359,110
9.82516,94.89893,0.04559,110
4.24799,112.39329,0.13134,110
17.16513,80.46652,0.05768,110
10.97118,219.11449,0.05487,110
6.31218,63.3044,0.00459,110
22.80117,239.70652,0.04992,110
15.29676,288.55153,0.005,110
0.24742,171.50857,0.16045,110
21.51681,313.66477,0.06822,110
9.22578,303.39775,0.06285,110
7.29109,205.99383,0.09647,110
23.53595,240.37096,0.01789,110
15.09795,102.40065,0.0973,110
27.27682,117.72118,0.0738,110
17.51827,226.609,0.01409,110
11.20586,87.21446,0.05045,110
12.87949,251.84025,0.03537,110
14.85209,155.42755,0.07021,110
17.54311,192.33805,0.04203,110
13.24402,184.04144,0.06594,110
14.19566,312.21976,0.13148,110
9.99563,116.85385,0.02856,110
5.68142,1.19132000000002,0.06856,110
14.27487,171.82749,0.0506,110
7.46848,152.47029,0.02649,110
9.56578,49.28001,0.09267,110
8.42371,123.60113,0.05161,110
4.54011,99.61939,0.05658,110
9.39335,271.01212,0.06528,110
9.88256,33.00105,0.1043,110
12.0086,123.43636,0.11952,110
1.43741,85.96533,0.005,130
10.40084,227.47285,0.10987,130
16.34171,338.0411,0.05679,130
22.33386,333.51712,0.04348,130
21.61647,95.99559,0.10611,130
15.93776,92.78719,0.06505,130
13.36564,145.2297,0.02201,130
10.86679,177.46079,0.00744,130
21.04153,342.08518,0.03647,130
28.30763,135.45058,0.03294,130
11.29629,193.47021,0.1433,130
5.6377,202.15017,0.07467,130
0.95014,93.98955,0.07894,130
0.12686,24.55041,0.03022,130
15.71528,118.52007,0.04029,130
21.32833,321.5654,0.0304,130
15.14835,149.10063,0.03289,130
14.48847,12.67163,0.07335,130
12.98619,310.50806,0.12981,130
6.43471,184.91894,0.0652,130
20.23516,296.43542,0.03676,130
1.18947,105.04329,0.0923,130
2.7305,153.75293,0.00395,130
4.05915,12.50476,0.17743,130
15.97453,81.85823,0.00875,130
16.38661,117.63045,0.02438,130
18.201,47.94041,0.06089,130
13.05214,276.60308,0.09786,130
4.92364,173.38278,0.03251,130
6.56362,210.81948,0.03441,130
10.86222,141.07693,0.02964,130
17.84671,206.42818,0.1105,130
20.85041,262.55112,0.15565,130
2.89974,250.51094,0.02436,130
20.03799,299.29094,0.06022,130
27.96229,185.05085,0.02356,130
11.02516,82.12742,0.07628,130
18.54452,109.09725,0.00256,130
23.36097,37.69302,0.04251,130
8.64037,136.00218,0.00649,130
18.8869,249.35243,0.17495,130
8.81242,173.42403,0.01406,130
5.95381,174.97773,0.02754,130
13.77427,67.04809,0.08366,130
25.20481,226.74654,0.08313,130
3.92231,158.82886,0.16534,130
15.57441,230.29423,0.09912,130
18.25647,112.9542,0.01124,130
3.92937,76.86892,0.00788,130
13.03428,173.90236,0.07916,130
22.95466,299.90612,0.01946,130
3.64126,87.36233,0.07803,130
7.57328,235.95368,0.12948,130
15.35979,236.31926,0.15729,130
16.31716,220.91666,0.07796,130
12.12741,263.53711,0.07518,130
5.58294,279.14668,0.02928,130
15.36327,108.45105,0.07269,130
7.17612,115.39255,0.03933,130
17.54414,237.20948,0.08811,130
6.509,16.62572,0.01138,130
3.92583,237.93153,0.11434,130
6.1555,159.98861,0.14053,130
18.69548,306.02615,0.00879,130
21.17552,180.06329,0.02485,130
12.38798,184.10855,0.15755,130
16.18727,216.17968,0.11614,130
21.61492,262.56078,0.04506,130
14.76252,49.00789,0.14133,130
5.19901,24.21273,0.05714,130
2.395,77.11172,0.00179,130
6.82353,125.86733,0.09309,130
24.45008,198.14132,0.02599,130
9.0642,210.23592,0.00855,130
7.83005,80.66659,0.24319,130
26.76715,64.93027,0.08863,130
23.20112,171.92892,0.00402,130
7.26097,4.66901,0.07911,130
14.28231,202.45782,0.04473,130
9.19934,145.96787,0.07704,130
14.30503,11.72005,0.08324,130
14.99812,106.02445,0.08216,130
22.08194,209.29787,0.10099,130
14.91488,138.78628,0.14731,130
8.45294,75.81191,0.08655,130
9.41888,177.82878,0.00392,130
19.50399,260.60147,0.05594,130
8.56183,255.99369,0.21857,130
1.95698,316.35759,0.01932,130
11.51403,228.96454,0.05755,130
7.73787,51.90125,0.08293,130
14.97641,223.30505,0.09688,130
18.57307,208.48949,0.00846,130
10.07837,284.17468,0.15051,130
27.30618,96.46706,0.02195,130
0.82809,190.91708,0.12884,130
7.51807,217.94138,0.23705,130
21.56669,254.82294,0.02784,130
3.46316,194.47065,0.01082,130
11.62405,7.97725,0.10238,130
20.95118,249.6172,0.0456,130
8.45199,317.62793,0.02206,130
15.09391,229.72662,0.15109,130
13.90809,151.28348,0.05024,130
12.12762,213.14688,0.1661,130
20.24331,232.29662,0.11912,130
21.32833,90.44456,0.05785,130
14.59136,68.43083,0.05334,130
0.50804,150.27258,0.16427,130
21.92078,172.4428,0.14292,130
14.28401,283.47275,0.11172,130
0.32167,103.00407,0.04571,130
11.70845,325.94896,0.00765,130
14.07685,78.51169,0.11004,130
9.3185,131.12598,0.06752,130
17.69189,301.79287,0.13892,130
16.90543,69.01969,0.17398,130
19.46678,82.31888,0.1772,130
13.60648,197.99076,0.12584,130
14.70567,159.06383,0.09053,130
8.71739,192.44162,0.01483,130
26.96209,187.40479,0.12972,130
8.13648,256.75275,0.0534,130
19.20969,156.8742,0.11619,130
10.8188,116.21416,0.06812,130
3.7068,46.7036,0.18422,130
13.8443,2.58484,0.13952,130
7.19958,201.29242,0.09856,130
15.3743,197.35438,0.00013,130
4.68526,139.88277,0.15567,130
16.5499,116.37326,0.15879,130
4.69341,180.5726,0.02567,130
20.12956,263.58033,0.13404,130
1.49769,222.73096,0.02769,130
21.80641,123.51021,0.03467,130
26.61481,175.55867,0.15328,130
16.11689,167.84846,0.09704,130
17.79914,133.93498,0.00398,130
31.69549,10.28332,0.27961,130
7.00647,284.21076,0.08692,130
15.71773,322.38797,0.03172,130
7.13623,173.0949,0.10552,130
9.95199,285.00032,0.03518,130
12.91743,256.57607,0.07136,130
13.80782,280.03246,0.19165,130
15.98837,17.0926,0.06608,130
8.54483,163.4142,0.07711,130
19.51634,99.24038,0.21624,130
7.25058,311.58755,0.08911,130
11.6008,341.57754,0.07263,130
3.7162,149.0286,0.12246,80
17.99837,272.53709,0.18128,80
15.84955,134.39264,0.01974,80
20.82614,122.7034,0.12322,80
13.85774,123.4967,0.04796,80
15.23861,174.73621,0.07366,80
1.29617,223.43705,0.08668,80
2.8891,130.76524,0.19387,80
10.66883,188.88528,2e-05,80
11.19537,160.07438,0.16263,80
10.13485,189.58363,0.22796,80
18.44804,106.66691,0.02955,80
13.71618,73.10352,0.00219,80
13.754,138.9456,0.12471,80
1.71888,204.06254,0.00285,80
18.41033,230.0406,0.06651,80
19.27,238.39108,0.21149,80
2.6217,235.25709,0.09666,80
10.57835,90.58548,0.14016,80
18.09607,232.37508,0.18381,80
19.80359,274.90493,0.04902,80
8.14492,41.31906,0.01388,80
7.3065,195.15006,0.21352,80
12.40916,66.47408,0.05422,80
1.42718,228.61719,0.10179,80
2.58723,250.30479,0.08551,80
9.92192,347.7482,0.03974,80
4.75422,244.98431,0.10078,80
32.642,20.66756,0.15827,80
16.55017,175.14378,0.12627,80
5.49418,206.33326,0.16317,80
14.56777,154.70128,0.18264,80
6.15387,279.50197,0.09265,80
9.73251,153.83271,0.07306,80
16.65161,127.19106,0.01563,80
10.66419,137.54343,0.11682,80
7.11333,251.2335,0.12093,80
3.89971,164.59084,0.13902,80
3.15537,129.40501,0.07762,80
18.44921,185.38962,0.21248,80
19.50862,142.2834,0.10922,80
5.38519,210.21174,0.15693,80
5.92623,282.18994,0.02902,80
15.04986,123.11512,0.11382,80
7.47115,175.96455,0.15782,80
23.97044,168.66809,0.11437,80
9.17218,251.53654,0.08453,80
16.13389,226.97733,0.00648,80
21.31659,160.39321,0.08953,80
14.61978,29.18459,0.14947,80
11.48985,190.42948,0.16001,80
2.46698,167.81933,0.04875,80
6.26364,176.8519,0.22453,80
17.36842,141.50615,0.07744,80
17.0548,184.45834,0.00929,80
12.26844,159.46402,0.07278,80
25.33665,100.72373,0.03458,80
0.82569,121.95154,0.01783,80
5.05073,117.18391,0.22982,80
17.81742,2.94882999999999,0.052,80
8.83778,45.33661,0.06784,80
25.27996,199.10614,0.21067,80
15.91573,107.28677,0.07136,80
1.69796,149.96049,0.11491,80
9.63092,71.61538,0.14603,80
14.82419,6.20575,0.10214,80
18.61507,126.55251,0.00527,80
17.0682,321.45438,0.16406,80
10.30496,268.19532,0.01512,80
8.92944,25.24848,0.0291,80
22.79081,215.77309,0.14823,80
23.70803,231.58829,0.16894,80
18.41834,318.11241,0.04035,80
15.94485,79.72952,0.17969,80
14.93539,34.63399,0.13255,80
8.52599,304.31018,0.00824,80
6.18137,111.47455,0.00714,80
16.78877,261.63085,0.08027,80
17.53383,234.4464,0.00964,80
20.62174,131.16337,0.11984,80
15.13864,160.10819,0.19221,80
18.63579,183.88055,0.09769,80
0.93536,183.56638,0.10215,80
17.56409,217.90631,0.16881,80
18.62013,84.29757,0.04844,80
19.15625,36.28005,0.01962,80
16.71196,93.56209,0.1948,80
40.86815,126.23509,0.03535,80
11.25022,162.46007,0.07581,80
4.72541,247.47112,0.09368,80
17.37577,274.3717,0.07884,80
20.05462,333.01908,0.05222,80
11.43486,166.08061,0.21113,80
20.1943,57.37574,0.0789,80
7.906,77.71197,0.09483,80
10.74723,100.92982,0.1577,80
10.67638,147.79121,0.01328,80
12.48375,120.91225,0.00865,80
6.93919,106.9084,0.02807,80
5.00355,224.3477,0.05671,80
15.13828,231.96097,0.12103,80
10.22611,70.97725,0.15631,80
13.42751,272.18689,0.04282,80
21.90346,278.49574,0.15524,80
27.20127,146.02188,0.06892,80
7.92827,164.37787,0.15296,80
19.19613,193.17934,0.01228,80
7.46436,123.84994,0.06359,80
11.41332,181.66117,0.10709,80
16.25598,162.39481,0.15282,80
7.42618,133.09836,0.02374,80
19.17982,313.2498,0.03009,80
14.34992,19.649,0.10001,80
13.05698,33.70803,0.10251,80
5.07283,241.75877,0.19524,80
10.99067,50.32977,0.07392,80
21.10515,253.36323,0.10457,80
8.99113,225.86067,0.06252,80
8.21946,206.59339,0.01997,80
9.69183,212.33952,0.00674,80
8.63797,210.52126,0.05537,80
12.12493,128.02225,0.04387,80
16.92212,202.84979,0.1838,80
5.79138,260.2921,0.06068,80
12.24691,164.63706,0.05885,80
18.29514,213.0851,0.11432,80
13.73349,219.90721,0.06736,80
11.72034,2.91298,0.1214,80
16.02457,107.58525,0.09868,80
19.87098,44.81908,0.03684,80
7.42391,100.38412,0.02047,80
13.38585,70.72672,0.13769,80
15.82752,66.50387,0.05172,80
5.96099,244.84306,0.02618,80
13.85629,54.90294,0.14519,80
1.3575,265.33944,0.1234,80
21.3535,170.53408,0.08588,80
5.8707,171.6858,0.14535,80
6.80062,127.63334,0.00932,80
12.93839,248.34033,0.03519,80
13.10783,217.43044,0.00892,80
4.92801,203.11423,0.01173,80
16.34908,124.3665,0.02265,80
0.08243,345.67961,0.15219,80
17.68412,107.87826,0.1166,80
15.45448,276.14592,0.03423,80
15.65469,97.95214,0.05091,80
5.6846,216.20788,0.08789,80
4.7258,268.66642,0.08809,80
3.4451,313.69461,0.03648,80
0.46387,176.30063,0.11411,110
10.04733,207.12031,0.06632,110
14.21084,223.33329,0.04767,110
9.82778,244.18682,0.05872,110
13.28404,192.56173,0.05321,110
1.14056,114.18394,0.01097,110
16.88557,357.32123,0.20265,110
25.25921,173.24509,0.05508,110
5.98524,29.34791,0.00228,110
8.91255,154.38162,0.09437,110
15.44556,184.76388,0.0459,110
15.51077,33.21742,0.07692,110
22.84842,172.76978,0.04085,110
5.08788,46.23927,0.00731,110
4.34093,114.54581,0.06093,110
1.22156,233.69697,0.16014,110
2.25012,296.13169,0.00374,110
17.56977,152.74538,0.02237,110
12.80289,156.41715,0.03368,110
18.51725,168.33716,0.11348,110
25.34992,132.32399,0.05865,110
12.69873,178.82613,0.03477,110
22.5561,174.91868,0.0317,110
7.64002,142.87791,0.10851,110
11.62299,340.6391,0.01154,110
3.36234,218.00346,0.04303,110
15.91967,55.30853,0.03102,110
14.51703,286.28626,0.05634,110
3.3957,253.34561,0.19264,110
12.35895,138.20329,0.03953,110
18.23178,265.7815,0.01744,110
19.39584,117.29744,0.04127,110
3.76582,171.7574,0.00923,110
16.30294,169.16175,0.07982,110
15.15812,307.25178,0.09186,110
16.43556,120.41262,0.06492,110
21.19265,284.7431,0.0943,110
14.38445,118.91597,0.08995,110
23.96577,185.52805,0.02365,110
10.48808,201.23243,0.02906,110
3.30237,116.83464,0.09016,110
11.7798,81.32662,0.11072,110
3.24651,169.50852,0.00603,110
7.01507,164.09184,0.02074,110
22.86418,118.33027,0.04205,110
13.01194,83.7752,0.04967,110
16.8285,166.29316,0.02395,110
9.85288,279.10772,0.08091,110
5.40352,113.99409,0.07147,110
14.18159,300.57572,0.10672,110
18.13526,323.36891,0.11605,110
17.94471,257.47469,0.05333,110
21.73521,61.01289,0.06997,110
4.05557,320.21283,0.08044,110
17.67484,100.6485,0.01679,110
6.26781,175.16766,0.01756,110
13.09783,193.19561,0.07928,110
1.88693,173.7161,0.13864,110
11.92688,180.25025,0.04334,110
18.23562,215.6705,0.06829,110
13.20118,258.81873,0.01654,110
16.52808,48.89517,0.00155,110
17.87143,218.38517,0.15736,110
12.23584,278.44326,0.03722,110
13.45753,237.24268,0.01945,110
22.81388,35.19085,0.02583,110
28.73799,250.48495,0.02519,110
7.36953,223.69,0.00531,110
7.26848,200.51764,0.04916,110
19.07516,180.81186,0.0606,110
0.68483,131.72166,0.14417,110
